epsilon,timestep_fs,loss,violations
3.3516,39.3607,,blowup
3.3516,39.5205,,blowup
3.3516,39.6804,,blowup
3.3516,39.8402,,blowup
3.3516,40.0,,blowup
3.37443,5.0,0.304397,
3.37443,5.1598,0.300482,
3.37443,5.3196,0.296747,
3.37443,5.4795,0.293178,
3.37443,5.6393,0.289764,
3.37443,5.7991,0.286494,
3.37443,5.9589,0.283359,
3.37443,6.1187,0.28035,
3.37443,6.2785,0.277458,
3.37443,6.4384,0.274678,
3.37443,6.5982,0.272001,
3.37443,6.758,0.269424,
3.37443,6.9178,0.266938,
3.37443,7.0776,0.264541,
3.37443,7.2374,0.262227,
3.37443,7.3973,0.259991,
3.37443,7.5571,0.25783,
3.37443,7.7169,0.25574,
3.37443,7.8767,0.253718,
3.37443,8.0365,0.251761,
3.37443,8.1963,0.249865,
3.37443,8.3562,0.248029,
3.37443,8.516,0.246248,
3.37443,8.6758,0.244522,
3.37443,8.8356,0.242848,
3.37443,8.9954,0.241223,
3.37443,9.1553,0.239646,
3.37443,9.3151,0.238116,
3.37443,9.4749,0.23663,
3.37443,9.6347,0.235186,
3.37443,9.7945,0.233785,
3.37443,9.9543,0.232423,
3.37443,10.1142,0.2311,
3.37443,10.274,0.229815,
3.37443,10.4338,0.228566,
3.37443,10.5936,0.227352,
3.37443,10.7534,0.226173,
3.37443,10.9132,0.225027,
3.37443,11.0731,0.223914,
3.37443,11.2329,0.222832,
3.37443,11.3927,0.221781,
3.37443,11.5525,0.220761,
3.37443,11.7123,0.21977,
3.37443,11.8721,0.218808,
3.37443,12.032,0.217874,
3.37443,12.1918,0.216968,
3.37443,12.3516,0.21609,
3.37443,12.5114,0.215238,
3.37443,12.6712,0.214412,
3.37443,12.8311,0.213612,
3.37443,12.9909,0.212837,
3.37443,13.1507,0.212087,
3.37443,13.3105,0.211363,
3.37443,13.4703,0.210662,
3.37443,13.6301,0.209985,
3.37443,13.79,0.209333,
3.37443,13.9498,0.208703,
3.37443,14.1096,0.208097,
3.37443,14.2694,0.207514,
3.37443,14.4292,0.206954,
3.37443,14.589,0.206416,
3.37443,14.7489,0.205901,
3.37443,14.9087,0.205409,
3.37443,15.0685,0.204938,
3.37443,15.2283,0.204489,
3.37443,15.3881,0.204063,
3.37443,15.5479,0.203658,
3.37443,15.7078,0.203275,
3.37443,15.8676,0.202914,
3.37443,16.0274,0.202574,
3.37443,16.1872,0.202256,
3.37443,16.347,0.20196,
3.37443,16.5068,0.201685,
3.37443,16.6667,0.201431,
3.37443,16.8265,0.201199,
3.37443,16.9863,0.200989,
3.37443,17.1461,0.2008,
3.37443,17.3059,0.200633,
3.37443,17.4658,0.200487,
3.37443,17.6256,0.200363,
3.37443,17.7854,0.200261,
3.37443,17.9452,0.200181,
3.37443,18.105,0.200122,
3.37443,18.2648,0.200085,
3.37443,18.4247,0.200071,
3.37443,18.5845,0.200078,
3.37443,18.7443,0.200107,
3.37443,18.9041,0.200159,
3.37443,19.0639,0.200234,
3.37443,19.2237,0.20033,
3.37443,19.3836,0.20045,
3.37443,19.5434,0.200592,
3.37443,19.7032,0.200757,
3.37443,19.863,0.200945,
3.37443,20.0228,0.201157,
3.37443,20.1826,0.201391,
3.37443,20.3425,0.20165,
3.37443,20.5023,0.201931,
3.37443,20.6621,0.202237,
3.37443,20.8219,0.202567,
3.37443,20.9817,0.202921,
3.37443,21.1416,0.2033,
3.37443,21.3014,0.203703,
3.37443,21.4612,0.20413,
3.37443,21.621,0.204583,
3.37443,21.7808,0.205061,
3.37443,21.9406,0.205565,
3.37443,22.1005,0.206094,
3.37443,22.2603,0.206648,
3.37443,22.4201,0.207229,
3.37443,22.5799,0.207836,
3.37443,22.7397,0.20847,
3.37443,22.8995,0.209131,
3.37443,23.0594,0.209818,
3.37443,23.2192,0.210533,
3.37443,23.379,0.211275,
3.37443,23.5388,0.212045,
3.37443,23.6986,0.212843,
3.37443,23.8584,0.213669,
3.37443,24.0183,0.214523,
3.37443,24.1781,0.215407,
3.37443,24.3379,0.216319,
3.37443,24.4977,0.217261,
3.37443,24.6575,0.218233,
3.37443,24.8174,0.219234,
3.37443,24.9772,0.220265,
3.37443,25.137,0.221327,
3.37443,25.2968,0.22242,
3.37443,25.4566,0.223544,
3.37443,25.6164,0.224699,
3.37443,25.7763,0.225886,
3.37443,25.9361,0.227104,
3.37443,26.0959,0.228355,
3.37443,26.2557,0.229639,
3.37443,26.4155,0.230955,
3.37443,26.5753,0.232305,
3.37443,26.7352,0.233688,
3.37443,26.895,0.235105,
3.37443,27.0548,0.236556,
3.37443,27.2146,0.238042,
3.37443,27.3744,0.239562,
3.37443,27.5342,0.241118,
3.37443,27.6941,0.242709,
3.37443,27.8539,0.244336,
3.37443,28.0137,0.246,
3.37443,28.1735,0.2477,
3.37443,28.3333,0.249436,
3.37443,28.4932,0.25121,
3.37443,28.653,0.253022,
3.37443,28.8128,0.254872,
3.37443,28.9726,0.25676,
3.37443,29.1324,0.258687,
3.37443,29.2922,0.260653,
3.37443,29.4521,0.262658,
3.37443,29.6119,0.264703,
3.37443,29.7717,0.266788,
3.37443,29.9315,0.268914,
3.37443,30.0913,0.271081,
3.37443,30.2511,0.273289,
3.37443,30.411,,blowup
3.37443,30.5708,,blowup
3.37443,30.7306,,blowup
3.37443,30.8904,,blowup
3.37443,31.0502,,blowup
3.37443,31.21,,blowup
3.37443,31.3699,,blowup
3.37443,31.5297,,blowup
3.37443,31.6895,,blowup
3.37443,31.8493,,blowup
3.37443,32.0091,,blowup
3.37443,32.1689,,blowup
3.37443,32.3288,,blowup
3.37443,32.4886,,blowup
3.37443,32.6484,,blowup
3.37443,32.8082,,blowup
3.37443,32.968,,blowup
3.37443,33.1279,,blowup
3.37443,33.2877,,blowup
3.37443,33.4475,,blowup
3.37443,33.6073,,blowup
3.37443,33.7671,,blowup
3.37443,33.9269,,blowup
3.37443,34.0868,,blowup
3.37443,34.2466,,blowup
3.37443,34.4064,,blowup
3.37443,34.5662,,blowup
3.37443,34.726,,blowup
3.37443,34.8858,,blowup
3.37443,35.0457,,blowup
3.37443,35.2055,,blowup
3.37443,35.3653,,blowup
3.37443,35.5251,,blowup
3.37443,35.6849,,blowup
3.37443,35.8447,,blowup
3.37443,36.0046,,blowup
3.37443,36.1644,,blowup
3.37443,36.3242,,blowup
3.37443,36.484,,blowup
3.37443,36.6438,,blowup
3.37443,36.8037,,blowup
3.37443,36.9635,,blowup
3.37443,37.1233,,blowup
3.37443,37.2831,,blowup
3.37443,37.4429,,blowup
3.37443,37.6027,,blowup
3.37443,37.7626,,blowup
3.37443,37.9224,,blowup
3.37443,38.0822,,blowup
3.37443,38.242,,blowup
3.37443,38.4018,,blowup
3.37443,38.5616,,blowup
3.37443,38.7215,,blowup
3.37443,38.8813,,blowup
3.37443,39.0411,,blowup
3.37443,39.2009,,blowup
3.37443,39.3607,,blowup
3.37443,39.5205,,blowup
3.37443,39.6804,,blowup
3.37443,39.8402,,blowup
3.37443,40.0,,blowup
3.39726,5.0,0.308522,
3.39726,5.1598,0.304607,
3.39726,5.3196,0.300872,
3.39726,5.4795,0.297304,
3.39726,5.6393,0.29389,
3.39726,5.7991,0.29062,
3.39726,5.9589,0.287485,
3.39726,6.1187,0.284476,
3.39726,6.2785,0.281585,
3.39726,6.4384,0.278805,
3.39726,6.5982,0.276129,
3.39726,6.758,0.273552,
3.39726,6.9178,0.271067,
3.39726,7.0776,0.26867,
3.39726,7.2374,0.266356,
3.39726,7.3973,0.264121,
3.39726,7.5571,0.26196,
3.39726,7.7169,0.259871,
3.39726,7.8767,0.25785,
3.39726,8.0365,0.255893,
3.39726,8.1963,0.253998,
3.39726,8.3562,0.252162,
3.39726,8.516,0.250382,
3.39726,8.6758,0.248657,
3.39726,8.8356,0.246983,
3.39726,8.9954,0.24536,
3.39726,9.1553,0.243784,
3.39726,9.3151,0.242254,
3.39726,9.4749,0.240769,
3.39726,9.6347,0.239327,
3.39726,9.7945,0.237926,
3.39726,9.9543,0.236566,
3.39726,10.1142,0.235244,
3.39726,10.274,0.23396,
3.39726,10.4338,0.232712,
3.39726,10.5936,0.2315,
3.39726,10.7534,0.230322,
3.39726,10.9132,0.229178,
3.39726,11.0731,0.228066,
3.39726,11.2329,0.226986,
3.39726,11.3927,0.225938,
3.39726,11.5525,0.224919,
3.39726,11.7123,0.22393,
3.39726,11.8721,0.22297,
3.39726,12.032,0.222039,
3.39726,12.1918,0.221135,
3.39726,12.3516,0.220258,
3.39726,12.5114,0.219409,
3.39726,12.6712,0.218585,
3.39726,12.8311,0.217788,
3.39726,12.9909,0.217016,
3.39726,13.1507,0.216269,
3.39726,13.3105,0.215547,
3.39726,13.4703,0.214849,
3.39726,13.6301,0.214176,
3.39726,13.79,0.213526,
3.39726,13.9498,0.2129,
3.39726,14.1096,0.212297,
3.39726,14.2694,0.211718,
3.39726,14.4292,0.211161,
3.39726,14.589,0.210627,
3.39726,14.7489,0.210116,
3.39726,14.9087,0.209627,
3.39726,15.0685,0.209161,
3.39726,15.2283,0.208716,
3.39726,15.3881,0.208294,
3.39726,15.5479,0.207894,
3.39726,15.7078,0.207516,
3.39726,15.8676,0.207159,
3.39726,16.0274,0.206825,
3.39726,16.1872,0.206512,
3.39726,16.347,0.20622,
3.39726,16.5068,0.205951,
3.39726,16.6667,0.205703,
3.39726,16.8265,0.205477,
3.39726,16.9863,0.205273,
3.39726,17.1461,0.20509,
3.39726,17.3059,0.204929,
3.39726,17.4658,0.20479,
3.39726,17.6256,0.204672,
3.39726,17.7854,0.204577,
3.39726,17.9452,0.204503,
3.39726,18.105,0.204452,
3.39726,18.2648,0.204423,
3.39726,18.4247,0.204416,
3.39726,18.5845,0.204431,
3.39726,18.7443,0.204468,
3.39726,18.9041,0.204528,
3.39726,19.0639,0.204611,
3.39726,19.2237,0.204716,
3.39726,19.3836,0.204844,
3.39726,19.5434,0.204996,
3.39726,19.7032,0.20517,
3.39726,19.863,0.205368,
3.39726,20.0228,0.205589,
3.39726,20.1826,0.205833,
3.39726,20.3425,0.206102,
3.39726,20.5023,0.206394,
3.39726,20.6621,0.206711,
3.39726,20.8219,0.207051,
3.39726,20.9817,0.207417,
3.39726,21.1416,0.207807,
3.39726,21.3014,0.208221,
3.39726,21.4612,0.208661,
3.39726,21.621,0.209126,
3.39726,21.7808,0.209617,
3.39726,21.9406,0.210133,
3.39726,22.1005,0.210675,
3.39726,22.2603,0.211243,
3.39726,22.4201,0.211838,
3.39726,22.5799,0.212459,
3.39726,22.7397,0.213107,
3.39726,22.8995,0.213782,
3.39726,23.0594,0.214484,
3.39726,23.2192,0.215214,
3.39726,23.379,0.215972,
3.39726,23.5388,0.216757,
3.39726,23.6986,0.217571,
3.39726,23.8584,0.218414,
3.39726,24.0183,0.219286,
3.39726,24.1781,0.220186,
3.39726,24.3379,0.221116,
3.39726,24.4977,0.222076,
3.39726,24.6575,0.223065,
3.39726,24.8174,0.224085,
3.39726,24.9772,0.225136,
3.39726,25.137,0.226217,
3.39726,25.2968,0.227329,
3.39726,25.4566,0.228473,
3.39726,25.6164,0.229649,
3.39726,25.7763,0.230856,
3.39726,25.9361,0.232096,
3.39726,26.0959,0.233368,
3.39726,26.2557,0.234674,
3.39726,26.4155,0.236013,
3.39726,26.5753,0.237385,
3.39726,26.7352,0.238792,
3.39726,26.895,0.240232,
3.39726,27.0548,0.241707,
3.39726,27.2146,0.243218,
3.39726,27.3744,0.244763,
3.39726,27.5342,0.246344,
3.39726,27.6941,0.247961,
3.39726,27.8539,0.249615,
3.39726,28.0137,0.251305,
3.39726,28.1735,0.253032,
3.39726,28.3333,0.254796,
3.39726,28.4932,0.256598,
3.39726,28.653,0.258439,
3.39726,28.8128,0.260317,
3.39726,28.9726,0.262235,
3.39726,29.1324,0.264192,
3.39726,29.2922,0.266188,
3.39726,29.4521,0.268225,
3.39726,29.6119,0.270301,
3.39726,29.7717,0.272419,
3.39726,29.9315,0.274577,
3.39726,30.0913,0.276777,
3.39726,30.2511,0.279019,
3.39726,30.411,,blowup
3.39726,30.5708,,blowup
3.39726,30.7306,,blowup
3.39726,30.8904,,blowup
3.39726,31.0502,,blowup
3.39726,31.21,,blowup
3.39726,31.3699,,blowup
3.39726,31.5297,,blowup
3.39726,31.6895,,blowup
3.39726,31.8493,,blowup
3.39726,32.0091,,blowup
3.39726,32.1689,,blowup
3.39726,32.3288,,blowup
3.39726,32.4886,,blowup
3.39726,32.6484,,blowup
3.39726,32.8082,,blowup
3.39726,32.968,,blowup
3.39726,33.1279,,blowup
3.39726,33.2877,,blowup
3.39726,33.4475,,blowup
3.39726,33.6073,,blowup
3.39726,33.7671,,blowup
3.39726,33.9269,,blowup
3.39726,34.0868,,blowup
3.39726,34.2466,,blowup
3.39726,34.4064,,blowup
3.39726,34.5662,,blowup
3.39726,34.726,,blowup
3.39726,34.8858,,blowup
3.39726,35.0457,,blowup
3.39726,35.2055,,blowup
3.39726,35.3653,,blowup
3.39726,35.5251,,blowup
3.39726,35.6849,,blowup
3.39726,35.8447,,blowup
3.39726,36.0046,,blowup
3.39726,36.1644,,blowup
3.39726,36.3242,,blowup
3.39726,36.484,,blowup
3.39726,36.6438,,blowup
3.39726,36.8037,,blowup
3.39726,36.9635,,blowup
3.39726,37.1233,,blowup
3.39726,37.2831,,blowup
3.39726,37.4429,,blowup
3.39726,37.6027,,blowup
3.39726,37.7626,,blowup
3.39726,37.9224,,blowup
3.39726,38.0822,,blowup
3.39726,38.242,,blowup
3.39726,38.4018,,blowup
3.39726,38.5616,,blowup
3.39726,38.7215,,blowup
3.39726,38.8813,,blowup
3.39726,39.0411,,blowup
3.39726,39.2009,,blowup
3.39726,39.3607,,blowup
3.39726,39.5205,,blowup
3.39726,39.6804,,blowup
3.39726,39.8402,,blowup
3.39726,40.0,,blowup
3.42009,5.0,0.312628,
3.42009,5.1598,0.308714,
3.42009,5.3196,0.304979,
3.42009,5.4795,0.301411,
3.42009,5.6393,0.297997,
3.42009,5.7991,0.294728,
3.42009,5.9589,0.291593,
3.42009,6.1187,0.288584,
3.42009,6.2785,0.285694,
3.42009,6.4384,0.282914,
3.42009,6.5982,0.280238,
3.42009,6.758,0.277661,
3.42009,6.9178,0.275177,
3.42009,7.0776,0.27278,
3.42009,7.2374,0.270466,
3.42009,7.3973,0.268232,
3.42009,7.5571,0.266072,
3.42009,7.7169,0.263983,
3.42009,7.8767,0.261963,
3.42009,8.0365,0.260006,
3.42009,8.1963,0.258112,
3.42009,8.3562,0.256277,
3.42009,8.516,0.254498,
3.42009,8.6758,0.252773,
3.42009,8.8356,0.2511,
3.42009,8.9954,0.249477,
3.42009,9.1553,0.247903,
3.42009,9.3151,0.246374,
3.42009,9.4749,0.24489,
3.42009,9.6347,0.243449,
3.42009,9.7945,0.242049,
3.42009,9.9543,0.24069,
3.42009,10.1142,0.23937,
3.42009,10.274,0.238087,
3.42009,10.4338,0.23684,
3.42009,10.5936,0.23563,
3.42009,10.7534,0.234453,
3.42009,10.9132,0.233311,
3.42009,11.0731,0.232201,
3.42009,11.2329,0.231123,
3.42009,11.3927,0.230075,
3.42009,11.5525,0.229059,
3.42009,11.7123,0.228072,
3.42009,11.8721,0.227114,
3.42009,12.032,0.226184,
3.42009,12.1918,0.225283,
3.42009,12.3516,0.224408,
3.42009,12.5114,0.223561,
3.42009,12.6712,0.22274,
3.42009,12.8311,0.221945,
3.42009,12.9909,0.221176,
3.42009,13.1507,0.220432,
3.42009,13.3105,0.219713,
3.42009,13.4703,0.219018,
3.42009,13.6301,0.218348,
3.42009,13.79,0.217701,
3.42009,13.9498,0.217078,
3.42009,14.1096,0.216479,
3.42009,14.2694,0.215903,
3.42009,14.4292,0.21535,
3.42009,14.589,0.21482,
3.42009,14.7489,0.214313,
3.42009,14.9087,0.213828,
3.42009,15.0685,0.213366,
3.42009,15.2283,0.212926,
3.42009,15.3881,0.212508,
3.42009,15.5479,0.212112,
3.42009,15.7078,0.211739,
3.42009,15.8676,0.211387,
3.42009,16.0274,0.211057,
3.42009,16.1872,0.21075,
3.42009,16.347,0.210464,
3.42009,16.5068,0.2102,
3.42009,16.6667,0.209957,
3.42009,16.8265,0.209737,
3.42009,16.9863,0.209539,
3.42009,17.1461,0.209362,
3.42009,17.3059,0.209207,
3.42009,17.4658,0.209075,
3.42009,17.6256,0.208964,
3.42009,17.7854,0.208875,
3.42009,17.9452,0.208809,
3.42009,18.105,0.208765,
3.42009,18.2648,0.208743,
3.42009,18.4247,0.208743,
3.42009,18.5845,0.208766,
3.42009,18.7443,0.208812,
3.42009,18.9041,0.20888,
3.42009,19.0639,0.208971,
3.42009,19.2237,0.209085,
3.42009,19.3836,0.209222,
3.42009,19.5434,0.209383,
3.42009,19.7032,0.209566,
3.42009,19.863,0.209773,
3.42009,20.0228,0.210004,
3.42009,20.1826,0.210259,
3.42009,20.3425,0.210538,
3.42009,20.5023,0.210841,
3.42009,20.6621,0.211168,
3.42009,20.8219,0.21152,
3.42009,20.9817,0.211896,
3.42009,21.1416,0.212298,
3.42009,21.3014,0.212724,
3.42009,21.4612,0.213176,
3.42009,21.621,0.213653,
3.42009,21.7808,0.214156,
3.42009,21.9406,0.214686,
3.42009,22.1005,0.215241,
3.42009,22.2603,0.215823,
3.42009,22.4201,0.216431,
3.42009,22.5799,0.217066,
3.42009,22.7397,0.217728,
3.42009,22.8995,0.218418,
3.42009,23.0594,0.219135,
3.42009,23.2192,0.21988,
3.42009,23.379,0.220654,
3.42009,23.5388,0.221455,
3.42009,23.6986,0.222286,
3.42009,23.8584,0.223145,
3.42009,24.0183,0.224033,
3.42009,24.1781,0.224951,
3.42009,24.3379,0.225899,
3.42009,24.4977,0.226876,
3.42009,24.6575,0.227884,
3.42009,24.8174,0.228923,
3.42009,24.9772,0.229992,
3.42009,25.137,0.231093,
3.42009,25.2968,0.232225,
3.42009,25.4566,0.233389,
3.42009,25.6164,0.234585,
3.42009,25.7763,0.235814,
3.42009,25.9361,0.237075,
3.42009,26.0959,0.238369,
3.42009,26.2557,0.239697,
3.42009,26.4155,0.241058,
3.42009,26.5753,0.242453,
3.42009,26.7352,0.243883,
3.42009,26.895,0.245347,
3.42009,27.0548,0.246847,
3.42009,27.2146,0.248382,
3.42009,27.3744,0.249952,
3.42009,27.5342,0.251559,
3.42009,27.6941,0.253202,
3.42009,27.8539,0.254882,
3.42009,28.0137,0.256599,
3.42009,28.1735,0.258353,
3.42009,28.3333,0.260145,
3.42009,28.4932,0.261976,
3.42009,28.653,0.263845,
3.42009,28.8128,0.265753,
3.42009,28.9726,0.2677,
3.42009,29.1324,0.269688,
3.42009,29.2922,0.271715,
3.42009,29.4521,0.273782,
3.42009,29.6119,0.275891,
3.42009,29.7717,0.278041,
3.42009,29.9315,0.280232,
3.42009,30.0913,0.282465,
3.42009,30.2511,,blowup
3.42009,30.411,,blowup
3.42009,30.5708,,blowup
3.42009,30.7306,,blowup
3.42009,30.8904,,blowup
3.42009,31.0502,,blowup
3.42009,31.21,,blowup
3.42009,31.3699,,blowup
3.42009,31.5297,,blowup
3.42009,31.6895,,blowup
3.42009,31.8493,,blowup
3.42009,32.0091,,blowup
3.42009,32.1689,,blowup
3.42009,32.3288,,blowup
3.42009,32.4886,,blowup
3.42009,32.6484,,blowup
3.42009,32.8082,,blowup
3.42009,32.968,,blowup
3.42009,33.1279,,blowup
3.42009,33.2877,,blowup
3.42009,33.4475,,blowup
3.42009,33.6073,,blowup
3.42009,33.7671,,blowup
3.42009,33.9269,,blowup
3.42009,34.0868,,blowup
3.42009,34.2466,,blowup
3.42009,34.4064,,blowup
3.42009,34.5662,,blowup
3.42009,34.726,,blowup
3.42009,34.8858,,blowup
3.42009,35.0457,,blowup
3.42009,35.2055,,blowup
3.42009,35.3653,,blowup
3.42009,35.5251,,blowup
3.42009,35.6849,,blowup
3.42009,35.8447,,blowup
3.42009,36.0046,,blowup
3.42009,36.1644,,blowup
3.42009,36.3242,,blowup
3.42009,36.484,,blowup
3.42009,36.6438,,blowup
3.42009,36.8037,,blowup
3.42009,36.9635,,blowup
3.42009,37.1233,,blowup
3.42009,37.2831,,blowup
3.42009,37.4429,,blowup
3.42009,37.6027,,blowup
3.42009,37.7626,,blowup
3.42009,37.9224,,blowup
3.42009,38.0822,,blowup
3.42009,38.242,,blowup
3.42009,38.4018,,blowup
3.42009,38.5616,,blowup
3.42009,38.7215,,blowup
3.42009,38.8813,,blowup
3.42009,39.0411,,blowup
3.42009,39.2009,,blowup
3.42009,39.3607,,blowup
3.42009,39.5205,,blowup
3.42009,39.6804,,blowup
3.42009,39.8402,,blowup
3.42009,40.0,,blowup
3.44292,5.0,0.316716,
3.44292,5.1598,0.312802,
3.44292,5.3196,0.309068,
3.44292,5.4795,0.305499,
3.44292,5.6393,0.302086,
3.44292,5.7991,0.298817,
3.44292,5.9589,0.295682,
3.44292,6.1187,0.292674,
3.44292,6.2785,0.289783,
3.44292,6.4384,0.287004,
3.44292,6.5982,0.284329,
3.44292,6.758,0.281752,
3.44292,6.9178,0.279268,
3.44292,7.0776,0.276872,
3.44292,7.2374,0.274559,
3.44292,7.3973,0.272324,
3.44292,7.5571,0.270165,
3.44292,7.7169,0.268077,
3.44292,7.8767,0.266057,
3.44292,8.0365,0.264101,
3.44292,8.1963,0.262208,
3.44292,8.3562,0.260373,
3.44292,8.516,0.258595,
3.44292,8.6758,0.256871,
3.44292,8.8356,0.255199,
3.44292,8.9954,0.253577,
3.44292,9.1553,0.252003,
3.44292,9.3151,0.250475,
3.44292,9.4749,0.248992,
3.44292,9.6347,0.247552,
3.44292,9.7945,0.246154,
3.44292,9.9543,0.244796,
3.44292,10.1142,0.243477,
3.44292,10.274,0.242195,
3.44292,10.4338,0.24095,
3.44292,10.5936,0.239741,
3.44292,10.7534,0.238566,
3.44292,10.9132,0.237425,
3.44292,11.0731,0.236317,
3.44292,11.2329,0.23524,
3.44292,11.3927,0.234195,
3.44292,11.5525,0.23318,
3.44292,11.7123,0.232195,
3.44292,11.8721,0.231239,
3.44292,12.032,0.230312,
3.44292,12.1918,0.229412,
3.44292,12.3516,0.228541,
3.44292,12.5114,0.227696,
3.44292,12.6712,0.226877,
3.44292,12.8311,0.226085,
3.44292,12.9909,0.225318,
3.44292,13.1507,0.224577,
3.44292,13.3105,0.22386,
3.44292,13.4703,0.223169,
3.44292,13.6301,0.222501,
3.44292,13.79,0.221858,
3.44292,13.9498,0.221239,
3.44292,14.1096,0.220643,
3.44292,14.2694,0.22007,
3.44292,14.4292,0.219521,
3.44292,14.589,0.218995,
3.44292,14.7489,0.218491,
3.44292,14.9087,0.218011,
3.44292,15.0685,0.217553,
3.44292,15.2283,0.217117,
3.44292,15.3881,0.216704,
3.44292,15.5479,0.216313,
3.44292,15.7078,0.215944,
3.44292,15.8676,0.215597,
3.44292,16.0274,0.215272,
3.44292,16.1872,0.21497,
3.44292,16.347,0.214689,
3.44292,16.5068,0.214431,
3.44292,16.6667,0.214194,
3.44292,16.8265,0.21398,
3.44292,16.9863,0.213787,
3.44292,17.1461,0.213617,
3.44292,17.3059,0.213469,
3.44292,17.4658,0.213342,
3.44292,17.6256,0.213238,
3.44292,17.7854,0.213157,
3.44292,17.9452,0.213097,
3.44292,18.105,0.21306,
3.44292,18.2648,0.213046,
3.44292,18.4247,0.213054,
3.44292,18.5845,0.213085,
3.44292,18.7443,0.213138,
3.44292,18.9041,0.213215,
3.44292,19.0639,0.213315,
3.44292,19.2237,0.213437,
3.44292,19.3836,0.213583,
3.44292,19.5434,0.213753,
3.44292,19.7032,0.213946,
3.44292,19.863,0.214163,
3.44292,20.0228,0.214404,
3.44292,20.1826,0.214668,
3.44292,20.3425,0.214957,
3.44292,20.5023,0.215271,
3.44292,20.6621,0.215609,
3.44292,20.8219,0.215972,
3.44292,20.9817,0.21636,
3.44292,21.1416,0.216773,
3.44292,21.3014,0.217211,
3.44292,21.4612,0.217675,
3.44292,21.621,0.218165,
3.44292,21.7808,0.218681,
3.44292,21.9406,0.219223,
3.44292,22.1005,0.219791,
3.44292,22.2603,0.220386,
3.44292,22.4201,0.221009,
3.44292,22.5799,0.221658,
3.44292,22.7397,0.222335,
3.44292,22.8995,0.223039,
3.44292,23.0594,0.223772,
3.44292,23.2192,0.224532,
3.44292,23.379,0.225321,
3.44292,23.5388,0.226139,
3.44292,23.6986,0.226985,
3.44292,23.8584,0.227861,
3.44292,24.0183,0.228767,
3.44292,24.1781,0.229702,
3.44292,24.3379,0.230667,
3.44292,24.4977,0.231663,
3.44292,24.6575,0.23269,
3.44292,24.8174,0.233747,
3.44292,24.9772,0.234835,
3.44292,25.137,0.235956,
3.44292,25.2968,0.237108,
3.44292,25.4566,0.238292,
3.44292,25.6164,0.239509,
3.44292,25.7763,0.240758,
3.44292,25.9361,0.242041,
3.44292,26.0959,0.243357,
3.44292,26.2557,0.244707,
3.44292,26.4155,0.246091,
3.44292,26.5753,0.247509,
3.44292,26.7352,0.248963,
3.44292,26.895,0.250451,
3.44292,27.0548,0.251975,
3.44292,27.2146,0.253535,
3.44292,27.3744,0.25513,
3.44292,27.5342,0.256763,
3.44292,27.6941,0.258432,
3.44292,27.8539,0.260138,
3.44292,28.0137,0.261882,
3.44292,28.1735,0.263664,
3.44292,28.3333,0.265485,
3.44292,28.4932,0.267344,
3.44292,28.653,0.269242,
3.44292,28.8128,0.271179,
3.44292,28.9726,0.273157,
3.44292,29.1324,0.275174,
3.44292,29.2922,0.277232,
3.44292,29.4521,0.279331,
3.44292,29.6119,0.281472,
3.44292,29.7717,0.283654,
3.44292,29.9315,0.285879,
3.44292,30.0913,,blowup
3.44292,30.2511,,blowup
3.44292,30.411,,blowup
3.44292,30.5708,,blowup
3.44292,30.7306,,blowup
3.44292,30.8904,,blowup
3.44292,31.0502,,blowup
3.44292,31.21,,blowup
3.44292,31.3699,,blowup
3.44292,31.5297,,blowup
3.44292,31.6895,,blowup
3.44292,31.8493,,blowup
3.44292,32.0091,,blowup
3.44292,32.1689,,blowup
3.44292,32.3288,,blowup
3.44292,32.4886,,blowup
